deck_id,card_index,card_name,quantity,cost,type,ink,inkable
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,1,Flynn Rider - Spectral Scoundrel,3,1,character,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,2,Higgins - Undercover Officer,2,1,character,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,3,Webby Vanderquack - Mystery Enthusiast,2,1,character,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,4,Emily Quackfaster - Level-Headed Librarian,2,2,character,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,5,Rapunzel - Ready for Adventure,2,2,character,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,6,Akela - Forest Runner,2,3,character,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,7,Flotsam - Slippery as an Eel,2,3,character,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,8,Megara - Secret Keeper,2,3,character,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,9,Scrooge McDuck - On the Right Track,1,3,character,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,10,Tiana - Restaurant Owner,2,3,character,Amber,False
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,11,Webby Vanderquack - Knowledge Seeker,2,3,character,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,12,Bellwether - Master Manipulator,2,4,character,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,13,Della Duck - Returning Mother,2,4,character,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,14,Mrs. Beakley - Former S.H.U.S.H. Agent,2,4,character,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,15,Webby Vanderquack - Junior Prospector,2,4,character,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,16,Goofy - Emerald Champion,2,5,character,Emerald,False
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,17,Little John - Impermanent Outlaw,4,6,character,Emerald,False
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,18,Scrooge McDuck - Cavern Prospector,1,6,character,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,19,Simba - King in the Making,2,7,character,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,20,Blessed Bagpipes,2,2,item,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,21,Lantern,4,2,item,Amber,False
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,22,Recovered Page,4,2,item,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,23,Improvise,2,1,action,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,24,The Horseman Strikes!,4,3,action,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,25,Be Our Guest,1,2,song,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,26,Della's Moon Lullaby,2,2,song,Amber,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,27,You're Welcome,2,4,song,Emerald,True
68971cbb49f34adbb830023f038bd974e98c146351f2bd7581908f579d1371a9,28,Under the Sea,2,8,song,Emerald,False
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,0,Diablo - Obedient Raven,2,1,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,1,Olaf - Helping Hand,3,1,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,2,Royal Guard - Octopus Soldier,2,1,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,3,Iago - Stompin' Mad,3,2,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,4,Tipo - Growing Son,4,2,character,Sapphire,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,5,Cheshire Cat - Inexplicable,2,3,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,6,Kristoff - Mining the Ruins,2,3,character,Sapphire,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,7,Genie - Wish Fulfilled,2,4,character,Amethyst,False
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,8,Madam Mim - Elephant,2,4,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,9,Pinocchio - Strings Attached,2,4,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,10,Belle - Accomplished Mystic,1,5,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,11,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,12,Ursula - Whisper of Vanessa,2,5,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,13,Hades - Lord of the Dead,2,6,character,Amethyst,False
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,14,Hades - Infernal Schemer,2,7,character,Sapphire,False
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,15,Elsa - Spirit of Winter,2,8,character,Amethyst,False
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,16,Monstro - Infamous Whale,2,8,character,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,17,Junior Woodchuck Guidebook,4,2,item,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,18,Develop Your Brain,1,1,action,Sapphire,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,19,Sail the Azurite Sea,4,2,action,Sapphire,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,20,Vision of the Future,1,2,action,Sapphire,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,21,Last-Ditch Effort,1,3,action,Amethyst,False
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,22,They Never Come Back,4,3,action,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,23,Sudden Scare,2,4,action,Sapphire,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,24,One Jump Ahead,2,2,song,Sapphire,False
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,25,Fragile as a Flower,1,3,song,Amethyst,True
949d80d3148d6e6f1a89b3e0dddba5cf0bfc7acb20b00c4bf6b28a37d3487f41,26,Into the Unknown,4,3,song,Sapphire,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,0,Captain Hook - Forceful Duelist,4,1,character,Steel,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,1,Olaf - Helping Hand,3,1,character,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,2,Palace Guard - Spectral Sentry,3,1,character,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,3,Black Heron - Real Bad Egg,3,2,character,Steel,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,4,Calhoun - Marine Sergeant,2,2,character,Steel,False
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,5,Doc - Bold Knight,2,2,character,Steel,False
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,6,Jafar - Royal Vizier,3,2,character,Steel,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,7,Benja - Guardian of the Dragon Gem,2,3,character,Steel,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,8,Cheshire Cat - Inexplicable,4,3,character,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,9,Giant Cobra - Ghostly Serpent,4,3,character,Steel,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,10,Lexington - Small in Stature,2,3,character,Steel,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,11,Dumbo - Ninth Wonder of the Universe,4,4,character,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,12,Genie - Wish Fulfilled,4,4,character,Amethyst,False
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,13,Iago - Giant Spectral Parrot,1,4,character,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,14,Yzma - Conniving Chemist,2,4,character,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,15,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,16,Hades - Looking for a Deal,3,5,character,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,17,Demona - Scourge of the Wyvern Clan,3,6,character,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,18,Hypnotic Strength,2,2,action,Amethyst,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,19,Strength of a Raging Fire,4,3,song,Steel,True
37eac6064e16681d33c2b055dd5823e8cfac0a5c8442433c6480da7b17b3e31e,20,He Hurled His Thunderbolt,1,4,song,Steel,False
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,0,Diablo - Obedient Raven,2,1,character,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,1,Palace Guard - Spectral Sentry,4,1,character,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,2,Tinker Bell - Fancy Footwork,4,1,character,Ruby,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,3,Diablo - Watchful Raven,4,2,character,Ruby,False
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,4,Lumiere - Fiery Friend,4,2,character,Ruby,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,5,Violet Sabrewing - Senior Junior Woodchuck,1,2,character,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,6,Cheshire Cat - Inexplicable,4,3,character,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,7,Sisu - Emboldened Warrior,2,3,character,Ruby,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,8,Tinker Bell - Fast Flier,4,3,character,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,9,Dumbo - Ninth Wonder of the Universe,4,4,character,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,10,Genie - Wish Fulfilled,4,4,character,Amethyst,False
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,11,Hercules - Mighty Leader,2,4,character,Ruby,False
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,12,Elsa - The Fifth Spirit,4,5,character,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,13,Hades - Looking for a Deal,3,5,character,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,14,The Headless Horseman - Terror of Sleepy Hollow,4,5,character,Ruby,False
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,15,Demona - Scourge of the Wyvern Clan,4,6,character,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,16,Maui - Half-Shark,2,6,character,Ruby,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,17,Magical Maneuvers,2,2,action,Amethyst,True
27fdc8992f606aeaec21e672e93a49dbf9b84cd0276bc81ec5efc3121783a864,18,"Next Stop, Olympus",2,2,action,Ruby,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,0,Bobby Zimuruski - Spray Cheese Kid,4,1,character,Emerald,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,1,Daisy Duck - Donald's Date,4,1,character,Amber,False
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,2,Lady - Decisive Dog,4,1,character,Emerald,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,3,Lady - Elegant Spaniel,3,1,character,Emerald,False
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,4,Webby Vanderquack - Mystery Enthusiast,3,1,character,Emerald,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,5,Go Go Tomago - Darting Dynamo,4,2,character,Emerald,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,6,Lilo - Escape Artist,4,2,character,Amber,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,7,Mowgli - Man Cub,4,2,character,Amber,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,8,Tramp - Enterprising Dog,4,2,character,Emerald,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,9,Ursula - Deceiver,3,2,character,Emerald,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,10,Lady - Family Dog,2,3,character,Amber,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,11,Tiana - Restaurant Owner,3,3,character,Amber,False
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,12,Mickey Mouse - Amber Champion,2,4,character,Amber,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,13,Lady - Miss Park Avenue,3,5,character,Emerald,False
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,14,Tramp - Street-Smart Dog,4,7,character,Emerald,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,15,Emerald Chromicon,2,3,item,Emerald,False
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,16,Della's Moon Lullaby,4,2,song,Amber,True
f4ea74ffe13905a791d99567efd9894cb89322cf8dffbe85d432df06a39a9176,17,Under the Sea,3,8,song,Emerald,False
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,0,Captain Hook - Forceful Duelist,4,1,character,Steel,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,1,Diablo - Obedient Raven,1,1,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,2,Olaf - Helping Hand,3,1,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,3,Palace Guard - Spectral Sentry,3,1,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,4,Calhoun - Marine Sergeant,3,2,character,Steel,False
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,5,Doc - Bold Knight,4,2,character,Steel,False
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,6,Madam Mim - Tiny Adversary,2,2,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,7,Benja - Guardian of the Dragon Gem,2,3,character,Steel,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,8,Cheshire Cat - Inexplicable,3,3,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,9,Giant Cobra - Ghostly Serpent,4,3,character,Steel,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,10,Lexington - Small in Stature,3,3,character,Steel,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,11,Pete - Games Referee,4,3,character,Steel,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,12,The White Rose - Jewel of the Garden,4,3,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,13,Genie - Wish Fulfilled,3,4,character,Amethyst,False
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,14,Iago - Giant Spectral Parrot,2,4,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,15,Elsa - The Fifth Spirit,3,5,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,16,Hades - Looking for a Deal,3,5,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,17,Demona - Scourge of the Wyvern Clan,3,6,character,Amethyst,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,18,But I'm Much Faster,2,1,song,Steel,True
0b1500221350636773aa807bdc944738e405d7dc1e8101afc75d69262cf90764,19,Strength of a Raging Fire,4,3,song,Steel,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,0,Aurora - Holding Court,4,1,character,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,1,Vanellope von Schweetz - Sugar Rush Champ,4,1,character,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,2,Mowgli - Man Cub,3,2,character,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,3,Anna - Diplomatic Queen,4,3,character,Emerald,False
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,4,Mulan - Free Spirit,4,3,character,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,5,Rajah - Devoted Protector,4,3,character,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,6,Tiana - Restaurant Owner,4,3,character,Amber,False
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,7,Ariel - Ethereal Voice,4,4,character,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,8,Minnie Mouse - Sweetheart Princess,3,4,character,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,9,Vanellope von Schweetz - Sugar Rush Princess,4,4,character,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,10,Queen's Sensor Core,2,2,item,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,11,Improvise,3,1,action,Emerald,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,12,The Horseman Strikes!,3,3,action,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,13,Heffalumps and Woozles,4,2,song,Emerald,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,14,World's Greatest Criminal Mind,3,3,song,Amber,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,15,You're Welcome,4,4,song,Emerald,True
bd80790f3e266e10f3d9ace3de80af2b6106a9718e2c32280345e513b191dac9,16,Under the Sea,4,8,song,Emerald,False
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,0,Clarabelle - Clumsy Guest,4,1,character,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,1,Tipo - Growing Son,4,2,character,Sapphire,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,2,Prince Phillip - Royal Explorer,4,3,character,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,3,Cinderella - Dream Come True,4,4,character,Sapphire,False
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,4,Donald Duck - Perfect Gentleman,4,4,character,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,5,John Silver - Alien Pirate,2,6,character,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,6,Max Goof - Chart Topper,2,6,character,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,7,Basil - Undercover Detective,3,7,character,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,8,Clarabelle - Light on Her Hooves,4,7,character,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,9,Prince Phillip - Vanquisher of Foes,4,9,character,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,10,Develop Your Brain,4,1,action,Sapphire,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,11,Improvise,2,1,action,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,12,Sail the Azurite Sea,4,2,action,Sapphire,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,13,Vision of the Future,4,2,action,Sapphire,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,14,Bend to My Will,1,7,action,Emerald,False
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,15,"Malicious, Mean, and Scary",4,3,song,Emerald,True
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,16,Mother Knows Best,2,3,song,Emerald,False
6fca32b11422a6463d34c9bbed6e3028ba49582ee84958e97c1042d9d40afc1e,17,You're Welcome,4,4,song,Emerald,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,0,Daisy Duck - Donald's Date,4,1,character,Amber,False
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,1,Mulan - Disguised Soldier,2,1,character,Steel,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,2,Pluto - Friendly Pooch,2,1,character,Amber,False
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,3,Rhino - One-Sixteenth Wolf,4,1,character,Amber,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,4,Calhoun - Marine Sergeant,3,2,character,Steel,False
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,5,Doc - Bold Knight,4,2,character,Steel,False
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,6,Jim Dear - Beloved Husband,2,2,character,Amber,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,7,Mickey Mouse - Standard Bearer,2,2,character,Steel,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,8,Mowgli - Man Cub,4,2,character,Amber,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,9,Mr. Arrow - Legacy's First Mate,4,2,character,Steel,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,10,Nala - Undaunted Lioness,4,2,character,Steel,False
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,11,Bolt - Down but Not Out,2,3,character,Steel,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,12,Lady - Family Dog,4,3,character,Amber,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,13,Lawrence - Jealous Manservant,4,3,character,Steel,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,14,Rajah - Devoted Protector,2,3,character,Amber,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,15,Rhino - Power Hamster,4,4,character,Steel,True
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,16,Fire the Cannons!,3,1,action,Steel,False
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,17,Invited to the Ball,2,2,action,Amber,False
7ca93bb41363cc406e149b90e7b8b6a198fa036d99f3a5d04080dbd33f656695,18,Strength of a Raging Fire,4,3,song,Steel,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,0,Basil - Practiced Detective,3,1,character,Sapphire,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,1,Clarabelle - Clumsy Guest,4,1,character,Emerald,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,2,Tipo - Growing Son,4,2,character,Sapphire,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,3,Judy Hopps - On the Case,1,3,character,Sapphire,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,4,Donald Duck - Perfect Gentleman,4,4,character,Emerald,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,5,Kida - Creative Thinker,2,4,character,Sapphire,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,6,Donald Duck - Focused Flatfoot,2,5,character,Sapphire,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,7,Basil - Disguised Detective,3,6,character,Emerald,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,8,Judy Hopps - Lead Detective,2,6,character,Sapphire,True
1f739c61a74c6b42455cf402825df203476b5b816c36e7e4b748b1af5ed93057,9,Basil - Undercover Detective,3,7,character,Emerald,True
